"Device Name","KD2",,,
"Device Model","DROP_2",,,
"Serial Number","2061168",,,
"FORMATTED DATE_TIME","Temperature","Relative Humidity","Heat Stress Index","Dew Point"
"YYYY-MM-DD HH:MM:SS","°F","%","°F","°F"
"2018-07-11 13:35:00","66.5","54.2","64.0","49.5"
"2018-07-11 13:40:00","66.5","54.2","64.0","49.5"
"2018-07-11 13:45:00","66.5","54.3","64.0","49.5"
"2018-07-11 13:50:00","66.5","54.3","64.0","49.4"
"2018-07-11 13:55:00","66.5","54.3","64.0","49.4"
"2018-07-11 14:00:00","66.5","54.3","64.0","49.4"
"2018-07-11 14:05:00","66.5","54.3","64.0","49.4"
"2018-07-11 14:10:00","66.5","54.3","64.0","49.5"
"2018-07-11 14:15:00","66.5","54.3","64.0","49.5"
"2018-07-11 14:20:00","66.5","54.3","64.0","49.5"
"2018-07-11 14:25:00","66.4","54.3","64.0","49.4"
"2018-07-11 14:30:00","66.4","54.4","64.0","49.4"
"2018-07-11 14:35:00","66.4","54.4","64.0","49.4"
"2018-07-11 14:40:00","66.4","54.4","64.0","49.4"
"2018-07-11 14:45:00","66.4","54.4","64.0","49.4"
"2018-07-11 14:50:00","66.4","54.4","64.0","49.4"
"2018-07-11 14:55:00","66.4","54.4","64.0","49.4"
"2018-07-11 15:00:00","66.4","54.4","64.2","49.4"
"2018-07-11 15:05:00","66.4","54.4","64.2","49.4"
"2018-07-11 15:10:00","66.4","54.4","64.2","49.4"
"2018-07-11 15:15:00","66.4","54.5","64.2","49.5"
"2018-07-11 15:20:00","66.4","54.5","64.2","49.5"
"2018-07-11 15:25:00","66.4","54.5","64.2","49.5"
"2018-07-11 15:30:00","66.4","54.5","64.2","49.5"
"2018-07-11 15:35:00","66.4","54.5","64.2","49.5"
"2018-07-11 15:40:00","66.4","54.5","64.2","49.5"
"2018-07-11 15:45:00","66.4","54.5","64.2","49.5"
"2018-07-11 15:50:00","66.3","54.5","63.9","49.4"
"2018-07-11 15:55:00","66.4","54.5","64.2","49.5"
"2018-07-11 16:00:00","66.4","54.5","64.2","49.5"
"2018-07-11 16:05:00","66.3","54.5","63.9","49.4"
"2018-07-11 16:10:00","66.3","54.5","63.9","49.5"
"2018-07-11 16:15:00","66.3","54.5","63.9","49.5"
"2018-07-11 16:20:00","66.3","54.5","63.9","49.5"
"2018-07-11 16:25:00","66.4","54.5","64.2","49.5"
"2018-07-11 16:30:00","66.3","54.5","63.9","49.4"
"2018-07-11 16:35:00","66.3","54.6","63.9","49.5"
"2018-07-11 16:40:00","66.3","54.6","63.9","49.5"
"2018-07-11 16:45:00","66.3","54.6","63.9","49.4"
"2018-07-11 16:50:00","66.3","54.6","63.9","49.4"
"2018-07-11 16:55:00","66.3","54.6","63.9","49.4"
"2018-07-11 17:00:00","66.3","54.6","63.9","49.5"
"2018-07-11 17:05:00","66.3","54.6","63.9","49.5"
"2018-07-11 17:10:00","66.3","54.6","63.9","49.5"
"2018-07-11 17:15:00","66.3","54.7","63.9","49.5"
"2018-07-11 17:20:00","66.3","54.7","63.9","49.4"
"2018-07-11 17:25:00","66.3","54.7","63.9","49.5"
"2018-07-11 17:30:00","66.3","54.6","63.9","49.5"
"2018-07-11 17:35:00","66.3","54.7","63.9","49.4"
"2018-07-11 17:40:00","66.3","54.7","63.9","49.4"
"2018-07-11 17:45:00","66.3","54.7","63.9","49.4"
"2018-07-11 17:50:00","66.3","54.7","63.9","49.5"
"2018-07-11 17:55:00","66.3","54.6","63.9","49.4"
"2018-07-11 18:00:00","66.3","54.7","63.9","49.4"
"2018-07-11 18:05:00","66.2","54.7","63.9","49.4"
"2018-07-11 18:10:00","66.2","54.7","63.9","49.4"
"2018-07-11 18:15:00","66.3","54.7","63.9","49.5"
"2018-07-11 18:20:00","66.2","54.7","63.9","49.4"
"2018-07-11 18:25:00","66.2","54.7","63.9","49.4"
"2018-07-11 18:30:00","66.2","54.7","63.9","49.4"
"2018-07-11 18:35:00","66.2","54.7","63.7","49.4"
"2018-07-11 18:40:00","66.2","54.7","63.9","49.4"
"2018-07-11 18:45:00","66.2","54.7","63.7","49.4"
"2018-07-11 18:50:00","66.2","54.8","63.7","49.4"
"2018-07-11 18:55:00","66.2","54.8","63.7","49.4"
"2018-07-11 19:00:00","66.2","54.8","63.7","49.4"
"2018-07-11 19:05:00","66.2","54.8","63.9","49.5"
"2018-07-11 19:10:00","66.2","54.8","63.7","49.4"
"2018-07-11 19:15:00","66.2","54.8","63.7","49.4"
"2018-07-11 19:20:00","66.1","54.8","63.7","49.4"
"2018-07-11 19:25:00","66.1","54.8","63.7","49.4"
"2018-07-11 19:30:00","66.2","54.8","63.7","49.5"
"2018-07-11 19:35:00","66.2","54.8","63.7","49.4"
"2018-07-11 19:40:00","66.1","54.8","63.7","49.4"
"2018-07-11 19:45:00","66.1","54.8","63.7","49.4"
"2018-07-11 19:50:00","66.2","54.8","63.7","49.5"
"2018-07-11 19:55:00","66.1","54.9","63.7","49.4"
"2018-07-11 20:00:00","66.2","55.0","63.9","49.5"
"2018-07-11 20:05:00","66.0","55.0","63.7","49.4"
"2018-07-11 20:10:00","66.2","55.0","63.9","49.5"
"2018-07-11 20:15:00","66.3","54.9","63.9","49.6"
"2018-07-11 20:20:00","66.2","54.9","63.9","49.5"
"2018-07-11 20:25:00","66.2","54.9","63.9","49.5"
"2018-07-11 20:30:00","66.2","54.9","63.9","49.5"
"2018-07-11 20:35:00","66.2","55.0","63.7","49.5"
"2018-07-11 20:40:00","66.2","55.0","63.7","49.5"
"2018-07-11 20:45:00","66.2","55.0","63.7","49.5"
"2018-07-11 20:50:00","66.1","55.1","63.7","49.5"
"2018-07-11 20:55:00","66.2","55.0","63.7","49.5"
"2018-07-11 21:00:00","66.1","55.1","63.7","49.5"
"2018-07-11 21:05:00","66.1","55.1","63.7","49.5"
"2018-07-11 21:10:00","66.1","55.1","63.7","49.5"
"2018-07-11 21:15:00","66.1","55.1","63.7","49.5"
"2018-07-11 21:20:00","66.1","55.1","63.7","49.5"
"2018-07-11 21:25:00","66.1","55.1","63.7","49.5"
"2018-07-11 21:30:00","66.1","55.1","63.7","49.5"
"2018-07-11 21:35:00","66.1","55.1","63.7","49.5"
"2018-07-11 21:40:00","66.1","55.1","63.7","49.5"
"2018-07-11 21:45:00","66.6","56.1","64.4","50.5"
"2018-07-11 21:50:00","67.4","55.8","65.5","51.1"
"2018-07-11 21:55:00","67.8","53.6","65.8","50.4"
"2018-07-11 22:00:00","67.3","52.9","65.3","49.6"
"2018-07-11 22:05:00","67.1","53.5","65.1","49.7"
"2018-07-11 22:10:00","66.7","53.8","64.2","49.4"
"2018-07-11 22:15:00","67.2","54.4","65.1","50.2"
"2018-07-11 22:20:00","66.5","54.4","64.2","49.6"
"2018-07-11 22:25:00","66.4","54.6","64.2","49.5"
"2018-07-11 22:30:00","66.3","54.8","63.9","49.6"
"2018-07-11 22:35:00","66.2","54.9","63.9","49.5"
"2018-07-11 22:40:00","66.2","55.0","64.0","49.6"
"2018-07-11 22:45:00","66.2","55.1","64.0","49.6"
"2018-07-11 22:50:00","66.2","55.2","64.0","49.7"
"2018-07-11 22:55:00","66.2","55.2","63.7","49.6"
"2018-07-11 23:00:00","66.2","55.2","63.7","49.7"
"2018-07-11 23:05:00","66.2","55.3","63.7","49.7"
"2018-07-11 23:10:00","66.2","55.5","63.7","49.8"
"2018-07-11 23:15:00","66.2","55.5","64.0","49.8"
"2018-07-11 23:20:00","66.2","55.5","63.7","49.8"
"2018-07-11 23:25:00","66.1","55.4","63.7","49.7"
"2018-07-11 23:30:00","66.2","55.5","64.0","49.8"
"2018-07-11 23:35:00","66.2","55.5","63.7","49.8"
"2018-07-11 23:40:00","66.1","55.4","63.7","49.7"
"2018-07-11 23:45:00","66.2","55.5","63.7","49.8"
"2018-07-11 23:50:00","66.1","55.5","63.7","49.7"
"2018-07-11 23:55:00","66.1","55.5","63.7","49.7"
"2018-07-12 00:00:00","66.1","55.4","63.7","49.7"
"2018-07-12 00:05:00","66.0","55.5","63.7","49.7"
"2018-07-12 00:10:00","66.1","55.6","63.7","49.7"
"2018-07-12 00:15:00","66.1","55.5","63.7","49.7"
"2018-07-12 00:20:00","66.0","55.7","63.7","49.8"
"2018-07-12 00:25:00","66.0","55.6","63.7","49.7"
"2018-07-12 00:30:00","66.0","55.7","63.7","49.7"
"2018-07-12 00:35:00","66.1","55.7","63.7","49.8"
"2018-07-12 00:40:00","66.1","55.7","63.7","49.8"
"2018-07-12 00:45:00","66.0","55.7","63.7","49.8"
"2018-07-12 00:50:00","66.1","55.9","63.7","49.9"
"2018-07-12 00:55:00","66.0","55.7","63.7","49.8"
"2018-07-12 01:00:00","66.1","55.8","63.7","49.9"
"2018-07-12 01:05:00","66.0","55.7","63.5","49.7"
"2018-07-12 01:10:00","66.0","55.7","63.7","49.7"
"2018-07-12 01:15:00","66.0","55.8","63.7","49.8"
"2018-07-12 01:20:00","66.0","55.8","63.5","49.8"
"2018-07-12 01:25:00","66.0","55.7","63.7","49.8"
"2018-07-12 01:30:00","66.0","55.8","63.5","49.7"
"2018-07-12 01:35:00","66.0","55.8","63.7","49.8"
"2018-07-12 01:40:00","66.0","55.7","63.7","49.8"
"2018-07-12 01:45:00","66.0","55.7","63.5","49.7"
"2018-07-12 01:50:00","66.0","55.7","63.5","49.7"
"2018-07-12 01:55:00","66.0","55.7","63.5","49.7"
"2018-07-12 02:00:00","66.0","55.8","63.5","49.7"
"2018-07-12 02:05:00","66.0","55.7","63.5","49.7"
"2018-07-12 02:10:00","66.0","55.7","63.5","49.7"
"2018-07-12 02:15:00","66.0","55.7","63.5","49.7"
"2018-07-12 02:20:00","66.0","55.7","63.5","49.7"
"2018-07-12 02:25:00","66.0","55.7","63.5","49.7"
"2018-07-12 02:30:00","66.0","55.7","63.5","49.7"
"2018-07-12 02:35:00","66.0","55.7","63.5","49.7"
"2018-07-12 02:40:00","66.0","55.6","63.5","49.7"
"2018-07-12 02:45:00","66.0","55.6","63.5","49.7"
"2018-07-12 02:50:00","66.0","55.5","63.5","49.6"
"2018-07-12 02:55:00","66.0","55.5","63.5","49.6"
"2018-07-12 03:00:00","65.9","55.5","63.5","49.6"
"2018-07-12 03:05:00","65.9","55.5","63.5","49.5"
"2018-07-12 03:10:00","66.0","55.5","63.5","49.6"
"2018-07-12 03:15:00","65.9","55.5","63.5","49.5"
"2018-07-12 03:20:00","65.9","55.5","63.5","49.5"
"2018-07-12 03:25:00","65.9","55.5","63.5","49.5"
"2018-07-12 03:30:00","65.8","55.4","63.5","49.4"
"2018-07-12 03:35:00","65.9","55.4","63.5","49.5"
"2018-07-12 03:40:00","65.9","55.4","63.5","49.5"
"2018-07-12 03:45:00","65.9","55.2","63.5","49.4"
"2018-07-12 03:50:00","65.9","55.2","63.5","49.4"
"2018-07-12 03:55:00","65.8","55.2","63.5","49.3"
"2018-07-12 04:00:00","65.8","55.2","63.1","49.3"
"2018-07-12 04:05:00","65.8","55.1","63.5","49.3"
"2018-07-12 04:10:00","65.8","55.0","63.5","49.2"
"2018-07-12 04:15:00","65.8","55.0","63.5","49.2"
"2018-07-12 04:20:00","65.8","55.0","63.1","49.2"
"2018-07-12 04:25:00","65.8","55.0","63.1","49.2"
"2018-07-12 04:30:00","65.8","55.0","63.1","49.2"
"2018-07-12 04:35:00","65.8","55.0","63.1","49.2"
"2018-07-12 04:40:00","65.8","55.0","63.1","49.2"
"2018-07-12 04:45:00","65.8","55.0","63.1","49.2"
"2018-07-12 04:50:00","65.8","55.0","63.1","49.2"
"2018-07-12 04:55:00","65.8","55.0","63.1","49.2"
"2018-07-12 05:00:00","65.7","55.0","63.1","49.1"
"2018-07-12 05:05:00","65.7","55.0","63.1","49.1"
"2018-07-12 05:10:00","65.8","55.0","63.1","49.2"
"2018-07-12 05:15:00","65.8","55.0","63.5","49.2"
"2018-07-12 05:20:00","65.8","54.9","63.5","49.2"
"2018-07-12 05:25:00","65.9","54.8","63.5","49.2"
"2018-07-12 05:30:00","65.9","54.7","63.5","49.2"
"2018-07-12 05:35:00","66.0","54.6","63.5","49.2"
"2018-07-12 05:40:00","66.0","54.6","63.5","49.2"
"2018-07-12 05:45:00","66.0","54.6","63.5","49.2"
"2018-07-12 05:50:00","66.0","54.6","63.5","49.2"
"2018-07-12 05:55:00","66.0","54.6","63.5","49.2"
"2018-07-12 06:00:00","66.0","54.5","63.5","49.1"
"2018-07-12 06:05:00","66.0","54.5","63.5","49.1"
"2018-07-12 06:10:00","66.0","54.5","63.5","49.1"
"2018-07-12 06:15:00","66.0","54.6","63.5","49.2"
"2018-07-12 06:20:00","66.0","54.6","63.5","49.2"
"2018-07-12 06:25:00","65.9","54.6","63.5","49.1"
"2018-07-12 06:30:00","66.0","54.6","63.5","49.2"
"2018-07-12 06:35:00","66.0","54.6","63.5","49.2"
"2018-07-12 06:40:00","65.9","54.6","63.5","49.1"
"2018-07-12 06:45:00","65.9","54.6","63.5","49.1"
"2018-07-12 06:50:00","65.9","54.5","63.5","49.1"
"2018-07-12 06:55:00","65.8","54.6","63.5","49.0"
"2018-07-12 07:00:00","65.8","54.6","63.5","49.0"
"2018-07-12 07:05:00","65.8","54.6","63.1","49.0"
"2018-07-12 07:10:00","65.8","54.7","63.1","49.0"
"2018-07-12 07:15:00","65.8","54.7","63.1","49.0"
"2018-07-12 07:20:00","65.7","54.7","63.1","49.0"
"2018-07-12 07:25:00","65.7","54.8","63.1","49.0"
"2018-07-12 07:30:00","65.7","54.8","63.1","49.0"
"2018-07-12 07:35:00","65.7","54.9","63.1","49.0"
"2018-07-12 07:40:00","65.7","54.8","63.1","49.0"
"2018-07-12 07:45:00","65.7","54.6","63.1","48.9"
"2018-07-12 07:50:00","65.8","54.6","63.1","49.0"
"2018-07-12 07:55:00","65.8","54.6","63.1","49.0"
"2018-07-12 08:00:00","65.7","54.6","63.1","48.9"
"2018-07-12 08:05:00","65.8","54.6","63.1","49.0"
"2018-07-12 08:10:00","65.8","54.6","63.1","49.0"
"2018-07-12 08:15:00","65.7","54.6","63.1","48.9"
"2018-07-12 08:20:00","65.7","54.7","63.1","48.9"
"2018-07-12 08:25:00","65.7","54.6","63.1","48.9"
"2018-07-12 08:30:00","65.7","54.7","63.1","48.9"
"2018-07-12 08:35:00","65.6","54.6","63.0","48.8"
"2018-07-12 08:40:00","65.7","54.6","63.1","48.9"
"2018-07-12 08:45:00","65.6","54.6","63.0","48.8"
"2018-07-12 08:50:00","68.2","49.6","66.2","48.7"
"2018-07-12 08:55:00","66.7","51.7","64.0","48.3"
"2018-07-12 09:00:00","66.2","52.7","63.9","48.4"
"2018-07-12 09:05:00","66.0","53.0","63.3","48.4"
"2018-07-12 09:10:00","65.9","53.3","63.3","48.5"
"2018-07-12 09:15:00","65.8","53.6","63.0","48.5"
"2018-07-12 09:20:00","65.7","53.8","63.0","48.5"
"2018-07-12 09:25:00","65.7","54.0","63.0","48.6"
"2018-07-12 09:30:00","65.6","54.1","62.8","48.6"
"2018-07-12 09:35:00","65.6","54.1","62.8","48.6"
"2018-07-12 09:40:00","65.6","54.2","62.8","48.7"
"2018-07-12 09:45:00","65.6","54.1","62.8","48.6"
"2018-07-12 09:50:00","65.6","54.1","62.8","48.6"
"2018-07-12 09:55:00","65.6","54.2","62.8","48.6"
"2018-07-12 10:00:00","65.6","54.2","62.8","48.6"
"2018-07-12 10:05:00","65.6","54.3","62.8","48.6"
"2018-07-12 10:10:00","65.6","54.3","62.8","48.6"
"2018-07-12 10:15:00","65.5","54.6","63.0","48.7"
"2018-07-12 10:20:00","65.5","54.6","63.0","48.7"
"2018-07-12 10:25:00","65.5","54.5","63.0","48.7"
"2018-07-12 10:30:00","65.5","54.4","63.0","48.6"
"2018-07-12 10:35:00","65.5","54.4","63.0","48.7"
"2018-07-12 10:40:00","65.5","54.3","62.8","48.6"
"2018-07-12 10:45:00","65.5","54.3","62.8","48.6"
"2018-07-12 10:50:00","65.5","54.3","62.8","48.6"
"2018-07-12 10:55:00","65.5","54.3","62.8","48.5"
"2018-07-12 11:00:00","65.4","54.3","62.4","48.5"
"2018-07-12 11:05:00","65.5","54.4","63.0","48.6"
"2018-07-12 11:10:00","65.5","54.3","62.8","48.6"
"2018-07-12 11:15:00","65.4","54.3","62.4","48.5"
"2018-07-12 11:20:00","65.5","54.4","62.8","48.6"
"2018-07-12 11:25:00","65.5","54.4","62.8","48.6"
"2018-07-12 11:30:00","65.4","54.4","62.6","48.6"
"2018-07-12 11:35:00","65.4","54.4","62.6","48.6"
"2018-07-12 11:40:00","65.4","54.5","62.6","48.7"
"2018-07-12 11:45:00","65.4","54.4","62.6","48.6"
"2018-07-12 11:50:00","65.5","54.4","63.0","48.6"
"2018-07-12 11:55:00","65.4","54.3","62.4","48.5"
"2018-07-12 12:00:00","65.4","54.5","62.6","48.6"
"2018-07-12 12:05:00","65.4","54.5","62.6","48.6"
"2018-07-12 12:10:00","65.4","54.4","62.6","48.5"
"2018-07-12 12:15:00","65.4","54.4","62.6","48.5"
"2018-07-12 12:20:00","65.4","54.6","62.6","48.6"
"2018-07-12 12:25:00","65.4","54.5","62.6","48.6"
"2018-07-12 12:30:00","65.4","54.5","62.6","48.6"
"2018-07-12 12:35:00","65.4","54.6","62.6","48.7"
"2018-07-12 12:40:00","65.4","54.7","62.6","48.7"
"2018-07-12 12:45:00","65.4","54.7","62.6","48.7"
"2018-07-12 12:50:00","65.4","54.6","62.6","48.6"
"2018-07-12 12:55:00","65.4","54.6","62.6","48.6"
"2018-07-12 13:00:00","65.4","54.5","62.6","48.7"
"2018-07-12 13:05:00","65.5","54.5","63.0","48.7"
"2018-07-12 13:10:00","65.4","54.4","62.6","48.6"
"2018-07-12 13:15:00","65.5","54.4","63.0","48.6"
"2018-07-12 13:20:00","65.5","54.3","62.8","48.6"
"2018-07-12 13:25:00","65.5","54.4","62.8","48.7"
"2018-07-12 13:30:00","65.5","54.3","62.8","48.6"
"2018-07-12 13:35:00","65.5","54.4","62.8","48.7"
"2018-07-12 13:40:00","65.5","54.3","62.8","48.6"
"2018-07-12 13:45:00","65.6","54.4","63.0","48.7"
"2018-07-12 13:50:00","65.4","54.4","62.6","48.6"
"2018-07-12 13:55:00","65.5","54.4","62.8","48.6"
"2018-07-12 14:00:00","65.5","54.3","62.8","48.6"
"2018-07-12 14:05:00","65.5","54.5","63.0","48.7"
"2018-07-12 14:10:00","65.5","54.5","63.0","48.7"
"2018-07-12 14:15:00","65.5","54.4","62.8","48.7"
"2018-07-12 14:20:00","65.5","54.4","63.0","48.7"
"2018-07-12 14:25:00","65.5","54.4","62.8","48.7"
"2018-07-12 14:30:00","65.5","54.5","63.0","48.7"
"2018-07-12 14:35:00","65.5","54.3","62.8","48.6"
"2018-07-12 14:40:00","65.5","54.4","63.0","48.7"
"2018-07-12 14:45:00","65.5","54.3","62.8","48.6"
"2018-07-12 14:50:00","65.5","54.4","63.0","48.7"
"2018-07-12 14:55:00","65.5","54.5","63.0","48.7"
"2018-07-12 15:00:00","65.6","54.4","62.8","48.7"
"2018-07-12 15:05:00","65.6","54.5","63.0","48.7"
"2018-07-12 15:10:00","65.6","54.5","63.0","48.7"
"2018-07-12 15:15:00","65.6","54.5","63.0","48.7"
"2018-07-12 15:20:00","65.5","54.3","62.8","48.6"
"2018-07-12 15:25:00","65.6","54.4","63.0","48.7"
"2018-07-12 15:30:00","65.6","54.5","63.0","48.7"
"2018-07-12 15:35:00","65.6","54.4","63.0","48.7"
"2018-07-12 15:40:00","65.6","54.5","63.0","48.8"
"2018-07-12 15:45:00","65.6","54.5","63.0","48.8"
"2018-07-12 15:50:00","65.6","54.5","63.0","48.8"
"2018-07-12 15:55:00","65.6","54.4","63.0","48.7"
"2018-07-12 16:00:00","65.6","54.5","63.0","48.8"
"2018-07-12 16:05:00","65.6","54.4","63.0","48.7"
"2018-07-12 16:10:00","65.6","54.5","63.0","48.8"
"2018-07-12 16:15:00","65.6","54.4","63.0","48.7"
"2018-07-12 16:20:00","65.6","54.5","63.0","48.8"
"2018-07-12 16:25:00","65.6","54.4","63.0","48.8"
"2018-07-12 16:30:00","65.6","54.4","63.0","48.7"
"2018-07-12 16:35:00","65.6","54.4","63.0","48.7"
"2018-07-12 16:40:00","65.6","54.5","63.0","48.8"
"2018-07-12 16:45:00","65.6","54.5","63.0","48.8"
"2018-07-12 16:50:00","65.6","54.5","63.0","48.8"
"2018-07-12 16:55:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:00:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:05:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:10:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:15:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:20:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:25:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:30:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:35:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:40:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:45:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:50:00","65.6","54.5","63.0","48.8"
"2018-07-12 17:55:00","65.6","54.5","63.0","48.8"
"2018-07-12 18:00:00","65.7","54.6","63.1","48.9"
"2018-07-12 18:05:00","65.7","54.5","63.1","48.8"
"2018-07-12 18:10:00","65.7","54.5","63.1","48.8"
"2018-07-12 18:15:00","65.7","54.5","63.1","48.9"
"2018-07-12 18:20:00","65.7","54.6","63.1","48.9"
"2018-07-12 18:25:00","65.7","54.5","63.1","48.9"
"2018-07-12 18:30:00","65.7","54.5","63.1","48.9"
"2018-07-12 18:35:00","65.7","54.5","63.1","48.9"
"2018-07-12 18:40:00","65.7","54.5","63.1","48.9"
"2018-07-12 18:45:00","65.7","54.5","63.1","48.9"
"2018-07-12 18:50:00","65.7","54.5","63.1","48.9"
"2018-07-12 18:55:00","65.7","54.5","63.1","48.9"
"2018-07-12 19:00:00","65.7","54.5","63.1","48.9"
"2018-07-12 19:05:00","65.8","54.6","63.1","49.0"
"2018-07-12 19:10:00","65.7","54.6","63.1","48.9"
"2018-07-12 19:15:00","65.7","54.6","63.1","48.9"
"2018-07-12 19:20:00","65.7","54.6","63.1","48.9"
"2018-07-12 19:25:00","65.7","54.6","63.1","48.9"
"2018-07-12 19:30:00","65.7","54.6","63.1","48.9"
"2018-07-12 19:35:00","65.8","54.6","63.1","49.0"
"2018-07-12 19:40:00","65.7","54.6","63.1","48.9"
"2018-07-12 19:45:00","65.8","54.6","63.1","49.0"
"2018-07-12 19:50:00","65.8","54.6","63.1","49.0"
"2018-07-12 19:55:00","65.8","54.6","63.1","49.0"
"2018-07-12 20:00:00","65.8","54.6","63.1","49.0"
"2018-07-12 20:05:00","65.8","54.6","63.1","49.0"
"2018-07-12 20:10:00","65.8","54.6","63.1","49.0"
"2018-07-12 20:15:00","65.8","54.6","63.1","49.0"
"2018-07-12 20:20:00","65.8","54.5","63.1","49.0"
"2018-07-12 20:25:00","65.8","54.5","63.1","49.0"
"2018-07-12 20:30:00","65.8","54.5","63.5","49.0"
"2018-07-12 20:35:00","65.8","54.5","63.5","49.0"
"2018-07-12 20:40:00","65.8","54.5","63.5","49.0"
"2018-07-12 20:45:00","65.8","54.5","63.5","49.0"
"2018-07-12 20:50:00","65.9","54.5","63.5","49.0"
"2018-07-12 20:55:00","65.9","54.5","63.5","49.0"
"2018-07-12 21:00:00","65.9","54.5","63.5","49.0"
"2018-07-12 21:05:00","65.9","54.5","63.5","49.0"
"2018-07-12 21:10:00","65.9","54.5","63.5","49.0"
"2018-07-12 21:15:00","66.7","53.5","64.2","49.3"
"2018-07-12 21:20:00","66.3","53.9","63.9","49.2"
"2018-07-12 21:25:00","66.1","54.1","63.5","49.0"
"2018-07-12 21:30:00","66.0","54.2","63.5","49.0"
"2018-07-12 21:35:00","66.0","54.4","63.5","49.1"
"2018-07-12 21:40:00","66.0","54.5","63.5","49.1"
"2018-07-12 21:45:00","66.0","54.6","63.5","49.2"
"2018-07-12 21:50:00","66.0","54.6","63.7","49.2"
"2018-07-12 21:55:00","66.0","54.6","63.5","49.2"
"2018-07-12 22:00:00","66.0","54.6","63.5","49.2"
"2018-07-12 22:05:00","65.9","54.6","63.5","49.1"
"2018-07-12 22:10:00","65.9","54.7","63.5","49.2"
"2018-07-12 22:15:00","65.9","54.7","63.5","49.1"
"2018-07-12 22:20:00","65.9","54.8","63.5","49.2"
"2018-07-12 22:25:00","66.0","54.6","63.5","49.2"
"2018-07-12 22:30:00","66.0","54.5","63.5","49.1"
"2018-07-12 22:35:00","66.0","54.5","63.7","49.2"
"2018-07-12 22:40:00","66.1","54.5","63.7","49.2"
"2018-07-12 22:45:00","66.1","54.5","63.7","49.2"
"2018-07-12 22:50:00","66.2","54.5","63.7","49.3"
"2018-07-12 22:55:00","66.1","54.4","63.7","49.2"
"2018-07-12 23:00:00","66.2","54.5","63.7","49.3"
"2018-07-12 23:05:00","66.2","54.5","63.7","49.3"
"2018-07-12 23:10:00","66.2","54.5","63.7","49.3"
"2018-07-12 23:15:00","66.2","54.5","63.9","49.3"
"2018-07-12 23:20:00","66.2","54.5","63.9","49.4"
"2018-07-12 23:25:00","66.2","54.5","63.7","49.3"
"2018-07-12 23:30:00","66.2","54.5","63.9","49.3"
"2018-07-12 23:35:00","66.3","54.5","63.9","49.4"
"2018-07-12 23:40:00","66.3","54.4","63.9","49.4"
"2018-07-12 23:45:00","66.3","54.4","63.9","49.4"
"2018-07-12 23:50:00","66.3","54.3","63.9","49.4"
"2018-07-12 23:55:00","66.3","54.2","63.9","49.3"
"2018-07-13 00:00:00","66.3","54.3","63.9","49.3"
"2018-07-13 00:05:00","66.3","54.3","63.9","49.3"
"2018-07-13 00:10:00","66.3","54.3","63.9","49.3"
"2018-07-13 00:15:00","66.4","54.3","64.0","49.4"
"2018-07-13 00:20:00","66.4","54.2","64.0","49.4"
"2018-07-13 00:25:00","66.4","54.2","64.0","49.4"
"2018-07-13 00:30:00","66.4","54.2","64.0","49.4"
"2018-07-13 00:35:00","66.4","54.2","64.0","49.4"
"2018-07-13 00:40:00","66.4","54.1","64.0","49.3"
"2018-07-13 00:45:00","66.4","54.1","64.0","49.3"
"2018-07-13 00:50:00","66.4","54.1","64.0","49.3"
"2018-07-13 00:55:00","66.4","54.1","64.0","49.3"
"2018-07-13 01:00:00","66.5","54.0","64.0","49.3"
"2018-07-13 01:05:00","66.4","54.0","64.0","49.3"
"2018-07-13 01:10:00","66.4","54.0","64.0","49.3"
"2018-07-13 01:15:00","66.5","54.0","64.0","49.3"
"2018-07-13 01:20:00","66.4","54.0","64.0","49.3"
"2018-07-13 01:25:00","66.4","54.0","64.0","49.3"
"2018-07-13 01:30:00","66.5","54.0","64.0","49.3"
"2018-07-13 01:35:00","66.5","54.0","64.0","49.3"
"2018-07-13 01:40:00","66.5","53.9","64.0","49.2"
"2018-07-13 01:45:00","66.4","54.0","64.0","49.2"
"2018-07-13 01:50:00","66.4","53.8","64.0","49.2"
"2018-07-13 01:55:00","66.4","53.9","64.0","49.2"
"2018-07-13 02:00:00","66.4","53.8","64.0","49.2"
"2018-07-13 02:05:00","66.5","53.7","64.0","49.2"
"2018-07-13 02:10:00","66.4","53.8","64.0","49.2"
"2018-07-13 02:15:00","66.4","54.0","64.0","49.2"
"2018-07-13 02:20:00","66.4","53.9","64.0","49.2"
"2018-07-13 02:25:00","66.4","54.0","64.0","49.2"
"2018-07-13 02:30:00","66.4","54.2","64.0","49.3"
"2018-07-13 02:35:00","66.3","54.2","63.9","49.3"
"2018-07-13 02:40:00","66.3","54.2","63.9","49.3"
"2018-07-13 02:45:00","66.3","54.3","63.9","49.3"
